Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
-0.09068    0.00006     0.00006     0.00000     70.45644    11.23225    
-0.08921    0.00006     0.00006     0.00000     62.86202    10.16713    
-0.08756    0.00006     0.00006     0.00000     64.48715    10.04285    
-0.08628    0.00006     0.00006     0.00000     75.11678    9.72239     
-0.08463    0.00006     0.00006     0.00000     82.87356    9.12403     
-0.08334    0.00006     0.00006     0.00000     64.63440    9.39412     
-0.08169    0.00006     0.00006     0.00000     66.44473    10.32872    
-0.08023    0.00006     0.00006     0.00000     76.74240    13.14281    
-0.07876    0.00007     0.00006     0.00001     67.13597    14.86706    
-0.07766    0.00006     0.00006     0.00000     65.97268    11.38241    
-0.07583    0.00006     0.00006     0.00000     54.93638    3.36274     
-0.07436    0.00006     0.00006     0.00000     65.74984    6.58233     
-0.07289    0.00006     0.00006     0.00000     80.57186    7.94467     
-0.07143    0.00006     0.00006     0.00000     58.99622    6.96377     
-0.06978    0.00006     0.00005     0.00000     59.30903    6.33790     
-0.06831    0.00006     0.00006     0.00000     57.24153    7.72982     
-0.06703    0.00006     0.00006     0.00000     57.96936    8.39001     
-0.06556    0.00006     0.00006     0.00000     62.87379    7.60071     
-0.06409    0.00006     0.00006     0.00000     62.11837    4.76747     
-0.06244    0.00006     0.00006     0.00000     45.05239    8.65433     
-0.06134    0.00006     0.00006     0.00000     43.12628    8.36631     
-0.05932    0.00005     0.00006     0.00000     48.46332    3.78773     
-0.05804    0.00007     0.00006     0.00000     50.93752    7.81597     
-0.05676    0.00006     0.00006     0.00000     55.37853    5.99537     
-0.05529    0.00006     0.00006     0.00000     49.01791    6.43323     
-0.05364    0.00006     0.00006     0.00000     52.73456    4.87950     
-0.05217    0.00006     0.00006     0.00000     50.22177    4.41103     
-0.05071    0.00006     0.00006     0.00000     42.00288    4.01207     
-0.04924    0.00006     0.00006     0.00000     51.00617    3.56754     
-0.04759    0.00006     0.00006     0.00000     39.56321    6.29631     
-0.04631    0.00006     0.00006     0.00000     42.57773    4.70620     
-0.04466    0.00006     0.00006     0.00000     39.73204    2.47675     
-0.04337    0.00007     0.00007     0.00000     42.79802    3.81416     
-0.04191    0.00006     0.00006     0.00000     41.19209    4.41248     
-0.04044    0.00006     0.00006     0.00000     33.69365    3.47135     
-0.03879    0.00006     0.00006     0.00000     31.74838    4.50613     
-0.03751    0.00006     0.00007     0.00000     35.30136    5.00382     
-0.03586    0.00006     0.00006     0.00000     34.19664    5.50241     
-0.03439    0.00006     0.00007     0.00000     29.79063    4.06246     
-0.03292    0.00006     0.00007     0.00000     28.71600    4.51107     
-0.03146    0.00007     0.00007     0.00000     33.42242    4.70930     
-0.02999    0.00007     0.00007     0.00000     32.13526    4.34294     
-0.02852    0.00007     0.00007     0.00000     29.26066    4.84448     
-0.02705    0.00007     0.00008     0.00000     31.69918    4.23323     
-0.02559    0.00008     0.00008     0.00000     27.49529    3.21226     
-0.02412    0.00008     0.00008     0.00000     29.75598    3.46871     
-0.02247    0.00009     0.00009     0.00001     27.03312    5.80637     
-0.02119    0.00010     0.00009     0.00001     27.39719    4.86618     
-0.01972    0.00009     0.00010     0.00000     29.51962    4.03768     
-0.01807    0.00008     0.00010     0.00001     25.61335    6.08967     
-0.01660    0.00009     0.00010     0.00001     22.54502    6.44486     
-0.01514    0.00008     0.00011     0.00001     22.11651    7.82507     
-0.01367    0.00009     0.00012     0.00001     20.35373    6.34882     
-0.01220    0.00012     0.00013     0.00001     19.47450    5.01735     
-0.01074    0.00013     0.00015     0.00001     20.64623    6.18324     
-0.00909    0.00016     0.00019     0.00002     21.49173    6.00659     
-0.00560    0.00215     0.00214     0.00001     58.86303    0.89416     
0.00008     0.08283     0.08331     0.00011     69.38816    0.22156     
0.00522     0.00285     0.00288     0.00001     93.13819    0.49623     
0.01072     0.00020     0.00009     0.00006     61.79666    98.39568    
0.01218     0.00016     0.00006     0.00006     52.59467    130.26726   
0.01365     0.00015     0.00005     0.00005     53.67967    145.03125   
0.01512     0.00013     0.00004     0.00005     51.88651    164.10652   
0.01658     0.00012     0.00003     0.00004     50.82913    165.90753   
0.01805     0.00011     0.00003     0.00004     52.96776    166.16308   
0.01952     0.00009     0.00002     0.00003     48.11365    178.35938   
0.02117     0.00007     0.00002     0.00003     43.26673    163.13029   
0.02263     0.00008     0.00002     0.00003     48.18346    189.67757   
0.02410     0.00008     0.00002     0.00003     50.92582    153.50098   
0.02557     0.00008     0.00003     0.00003     53.97502    146.29781   
0.02703     0.00008     0.00003     0.00003     58.05190    134.88035   
0.02868     0.00010     0.00005     0.00003     66.38280    83.79575    
0.02978     0.00010     0.00006     0.00003     74.20802    78.08251    
0.03143     0.00008     0.00003     0.00003     59.90417    113.64334   
0.03290     0.00008     0.00003     0.00002     59.00668    109.04517   
0.03455     0.00008     0.00003     0.00002     56.85777    102.55600   
0.03584     0.00007     0.00003     0.00002     62.05420    115.19971   
0.03730     0.00007     0.00003     0.00002     63.43155    120.73779   
0.03895     0.00007     0.00003     0.00002     60.02462    107.38551   
0.04042     0.00007     0.00004     0.00002     66.24861    97.81263    
0.04189     0.00007     0.00004     0.00002     64.99765    93.76799    
0.04335     0.00006     0.00003     0.00002     66.48161    99.04376    
0.04500     0.00007     0.00003     0.00002     59.98897    103.54666   
0.04629     0.00007     0.00003     0.00002     60.64208    90.13083    
0.04775     0.00007     0.00004     0.00002     73.93494    80.71906    
0.04940     0.00007     0.00004     0.00002     69.51972    80.93867    
0.05069     0.00007     0.00004     0.00002     66.38677    85.25584    
0.05215     0.00007     0.00003     0.00002     67.02971    98.65703    
0.05380     0.00007     0.00004     0.00002     67.01512    83.78156    
0.05509     0.00007     0.00004     0.00002     73.21390    81.02994    
0.05674     0.00007     0.00004     0.00002     72.91978    85.76947    
0.05802     0.00007     0.00004     0.00002     75.85192    83.39834    
0.05967     0.00006     0.00004     0.00002     76.92994    78.15658    
0.06114     0.00007     0.00004     0.00002     89.57103    77.32730    
0.06260     0.00007     0.00004     0.00002     78.32652    72.47128    
0.06389     0.00007     0.00004     0.00002     74.72238    70.37306    
0.06572     0.00007     0.00004     0.00002     81.34858    74.93791    
0.06700     0.00007     0.00004     0.00002     76.97590    79.52620    
0.06847     0.00006     0.00003     0.00002     62.42234    84.70514    
0.07012     0.00006     0.00004     0.00002     66.51293    77.09523    
0.07141     0.00007     0.00004     0.00002     76.85627    64.69142    
0.07287     0.00007     0.00004     0.00002     82.84255    74.77142    
0.07452     0.00006     0.00005     0.00001     94.65921    72.27715    
0.07599     0.00007     0.00005     0.00001     114.32724   72.72217    
0.07727     0.00006     0.00004     0.00002     81.17195    72.21114    
0.07874     0.00006     0.00004     0.00001     78.02151    59.00245    
0.08057     0.00007     0.00005     0.00001     94.04723    66.96902    
0.08167     0.00007     0.00004     0.00001     86.93320    69.47054    
0.08332     0.00006     0.00004     0.00001     82.44288    66.76328    
0.08497     0.00006     0.00005     0.00001     103.96289   50.39213    
0.08626     0.00007     0.00005     0.00001     100.10041   52.51430    
0.08772     0.00007     0.00005     0.00001     101.93785   55.10620    
0.08937     0.00007     0.00006     0.00001     125.19831   62.83486    
0.09102     0.00008     0.00007     0.00001     130.21631   45.81477    
0.09194     0.00008     0.00007     0.00001     120.32743   44.16564    
0.09707     0.00046     0.00047     0.00000     84.10369    0.45996     
0.10276     0.00007     0.00006     0.00001     104.02329   43.67272    
0.10386     0.00007     0.00005     0.00001     98.89082    57.83188    
0.10551     0.00007     0.00005     0.00001     88.22448    67.82146    
0.10698     0.00007     0.00005     0.00001     89.51354    57.12869    
0.10826     0.00007     0.00005     0.00001     92.31603    56.53044    
0.11009     0.00006     0.00004     0.00001     79.68536    62.41811    
0.11156     0.00007     0.00005     0.00001     103.05911   61.33461    
0.11303     0.00007     0.00006     0.00001     128.28412   64.31845    
0.11596     0.00006     0.00005     0.00001     126.81887   49.65294    
0.11743     0.00006     0.00005     0.00001     112.00494   54.73442    
0.11871     0.00006     0.00005     0.00001     97.29458    56.47766    
0.12036     0.00006     0.00005     0.00001     93.15979    53.95466    
0.12183     0.00006     0.00005     0.00001     82.96537    57.81964    
0.12329     0.00006     0.00004     0.00001     79.03572    61.45524    
0.12476     0.00006     0.00005     0.00001     96.66837    53.68588    
0.12641     0.00007     0.00005     0.00001     107.14070   65.84277    
0.12788     0.00007     0.00005     0.00001     93.16993    61.22866    
0.12916     0.00007     0.00005     0.00001     135.71293   60.28736    
0.13063     0.00007     0.00005     0.00001     119.18882   59.80541    
0.13209     0.00006     0.00005     0.00001     127.84363   60.86107    
0.13356     0.00006     0.00005     0.00001     93.02096    50.20340    
0.13540     0.00006     0.00005     0.00001     92.57177    54.78642    
0.13650     0.00006     0.00005     0.00001     90.70083    59.73351    
0.13833     0.00006     0.00005     0.00001     103.65613   47.71227    
0.13943     0.00006     0.00005     0.00001     112.60406   48.36620    
0.14218     0.00007     0.00006     0.00001     109.76496   55.59463    
0.14566     0.00006     0.00005     0.00001     97.14253    61.31704    
0.14713     0.00007     0.00005     0.00001     98.84588    52.75144    
0.14841     0.00007     0.00005     0.00001     96.99591    55.40790    
0.15006     0.00007     0.00005     0.00001     101.54116   51.14725    
0.15300     0.00007     0.00005     0.00001     90.60742    52.02412    
0.15758     0.00007     0.00006     0.00001     138.02631   40.71420    
0.15868     0.00007     0.00006     0.00001     115.49204   44.72928    
0.16051     0.00007     0.00006     0.00001     126.47515   54.24945    
0.16161     0.00007     0.00006     0.00001     129.02775   50.37540    
0.16308     0.00006     0.00005     0.00001     104.67765   54.10190    
0.16565     0.00008     0.00007     0.00001     134.99803   35.14628    
0.16932     0.00006     0.00005     0.00001     109.82035   45.74140    
0.17097     0.00007     0.00006     0.00001     116.54250   44.57525    
0.17188     0.00007     0.00006     0.00001     110.86088   47.37051    
0.17353     0.00007     0.00006     0.00001     145.22331   52.35296    
0.17500     0.00006     0.00005     0.00001     106.13277   50.46283    
0.17665     0.00007     0.00005     0.00001     112.55326   49.02291    
0.17958     0.00007     0.00006     0.00001     113.99928   48.75308    
0.18087     0.00006     0.00006     0.00001     122.46603   40.00233    
0.18270     0.00006     0.00005     0.00001     94.27552    50.33182    
0.18398     0.00006     0.00005     0.00001     91.16559    52.55124    
0.18563     0.00006     0.00005     0.00001     108.24086   46.42884    
0.18673     0.00006     0.00005     0.00001     100.32148   50.26724    
0.18875     0.00006     0.00005     0.00001     100.07181   52.01177    
0.19003     0.00007     0.00006     0.00001     106.48533   43.61590    
0.19113     0.00007     0.00006     0.00001     109.24404   42.65872    
0.19297     0.00006     0.00006     0.00001     114.17983   43.41783    
0.19388     0.00006     0.00006     0.00001     124.13437   38.52129    
0.19865     0.00007     0.00005     0.00001     104.95182   37.87899    
0.20030     0.00006     0.00006     0.00001     141.78735   44.31928    
0.20195     0.00006     0.00006     0.00001     119.89692   36.86022    
0.20360     0.00007     0.00006     0.00001     109.84676   42.23058    
0.20434     0.00007     0.00005     0.00001     95.94903    44.02883    
0.20635     0.00007     0.00005     0.00001     109.94301   48.85242    
0.21057     0.00007     0.00006     0.00001     129.57311   42.71511    
0.21332     0.00007     0.00006     0.00001     99.81383    39.62327    
0.21662     0.00006     0.00005     0.00001     106.83561   37.43491    
0.21790     0.00006     0.00005     0.00001     105.09609   39.29932    
0.21955     0.00006     0.00005     0.00001     111.01004   48.25317    
0.22102     0.00006     0.00006     0.00000     143.16446   29.61248    
0.22432     0.00007     0.00006     0.00001     101.30819   41.20665    
0.22542     0.00007     0.00006     0.00001     125.20083   40.11871    
0.22854     0.00006     0.00005     0.00001     114.52604   33.32149    
0.23000     0.00006     0.00005     0.00001     106.19532   48.29903    
0.23165     0.00006     0.00006     0.00001     125.55890   35.40054    
0.23276     0.00007     0.00006     0.00000     172.60484   30.46923    
0.23422     0.00006     0.00006     0.00001     132.97402   33.75007    
0.23606     0.00007     0.00006     0.00001     137.47669   36.27017    
0.23716     0.00007     0.00006     0.00001     117.79483   38.52935    
0.24192     0.00007     0.00006     0.00001     100.67747   39.93720    
